EmpID,BiasInfluentialFactor,FitmentPercent
21157,MartialStatus,55.99294
21425,Gender,76.85706
6542,Gender,77.489876
3280,CurrentCompanyType,55.53226
14392,Ethinicity,77.48836
4440,DegreeBranch,76.3298
15037,YearsOfExperince,83.70921
22620,DegreeBranch,82.13534
6433,YearsOfExperince,86.437645
12586,YearsOfExperince,77.834175
16066,MartialStatus,87.22583
4541,DegreeBranch,78.37549
15724,Gender,78.75075
4568,DegreeBranch,82.84787
8125,Gender,85.2556
7568,DegreeBranch,82.27238
6075,CurrentCompanyType,62.666412
11361,EmpScore,72.29458
4767,CurrentCompanyType,51.190083
9141,HighestDegree,75.91227
9984,Gender,77.703575
9773,CurrentCompanyType,61.48468
12660,DegreeBranch,74.79784
16559,DegreeBranch,83.65719
3069,CurrentCompanyType,55.727627
7743,YearsOfExperince,78.21887
2280,HighestDegree,83.7107
19960,Gender,79.09304
3516,EmpScore,89.870285
17494,YearsOfExperince,87.295456
20162,EmpScore,62.164112
7877,CurrentCompanyType,46.41802
22328,HighestDegree,84.723206
8478,DegreeBranch,75.54633
6483,EmpScore,75.67134
10960,YearsOfExperince,89.96375
2848,DegreeBranch,80.59599
11680,DegreeBranch,73.29709
14317,CurrentCompanyType,54.03573
9008,YearsOfExperince,79.656265
19917,DegreeBranch,89.15496
8347,CurrentCompanyType,77.800255
9895,HighestDegree,56.317028
18497,DegreeBranch,79.02304
7039,Gender,78.1592
10275,YearsOfExperince,69.18789
4787,CurrentCompanyType,48.486706
10361,YearsOfExperince,74.777336
4447,DegreeBranch,92.9726
17087,DegreeBranch,93.11177
6530,HighestDegree,81.93957
3349,CurrentCompanyType,51.12998
2251,CurrentCompanyType,59.66592
18007,HighestDegree,94.91492
11631,HighestDegree,87.59671
22674,Gender,82.75633
3887,DegreeBranch,74.43751
6267,Gender,80.21925
14293,CurrentCompanyType,53.609634
17666,Gender,79.76764
18023,DegreeBranch,77.10678
5792,Gender,82.98332
12748,HighestDegree,88.32419
9546,Gender,88.47256
5682,YearsOfExperince,92.26011
10453,DegreeBranch,84.85029
20392,DegreeBranch,80.58875
20701,MartialStatus,82.45524
19035,DegreeBranch,81.497215
9057,EmpScore,52.568817
15466,YearsOfExperince,76.77808
23266,Gender,80.3038
23629,YearsOfExperince,73.35484
23078,CurrentCompanyType,60.480534
5333,Gender,74.85172
21456,Gender,79.77149
21532,YearsOfExperince,72.62881
17803,MartialStatus,47.742638
11438,YearsOfExperince,88.0076
19927,Gender,78.00186
6500,CurrentCompanyType,59.090416
15038,YearsOfExperince,85.78313
10078,HighestDegree,80.81087
11992,Gender,82.17639
5352,CurrentCompanyType,63.269737
9094,CurrentCompanyType,54.739304
13105,CurrentCompanyType,45.00739
21830,Gender,88.23241
4554,DegreeBranch,79.17693
5831,CurrentCompanyType,59.67727
14023,DegreeBranch,73.5881
19280,CurrentCompanyType,54.532993
3922,DegreeBranch,85.80511
3210,DegreeBranch,84.3848
8231,YearsOfExperince,73.53143
19027,MartialStatus,85.81119
23864,CurrentCompanyType,73.806206
13750,MartialStatus,85.671265
15308,YearsOfExperince,87.144806
12792,CurrentCompanyType,53.567062
8604,EmpScore,91.20379
15422,Gender,80.51838
19458,EmpScore,59.52037
11317,MartialStatus,57.085182
16390,EmpScore,95.91904
20628,HighestDegree,56.587616
9842,YearsOfExperince,80.80543
13124,YearsOfExperince,78.93855
21808,HighestDegree,72.431595
14928,YearsOfExperince,77.98699
17762,EmpScore,71.933876
3266,Gender,83.05697
11423,DegreeBranch,82.38727
19478,Gender,74.872025
3690,Gender,77.89937
14380,CurrentCompanyType,55.6374
6218,CurrentCompanyType,57.922077
19091,CurrentCompanyType,55.33925
20929,MartialStatus,76.31592
14199,Gender,77.34309
20683,Gender,84.56541
2031,Ethinicity,82.24165
14421,YearsOfExperince,89.541565
22815,MartialStatus,62.667732
10411,DegreeBranch,90.781975
2407,HighestDegree,97.179855
21779,DegreeBranch,83.676315
22522,Gender,81.01973
11133,YearsOfExperince,89.139305
13685,YearsOfExperince,81.44807
16443,MartialStatus,78.53457
20827,Gender,78.54906
6117,DegreeBranch,79.41193
17254,DegreeBranch,75.813835
14012,DegreeBranch,82.46209
19235,Gender,81.12172
21920,DegreeBranch,81.79467
11432,EmpScore,87.621925
4301,HighestDegree,56.276886
23417,EmpScore,78.11
4572,YearsOfExperince,83.90096
6137,Ethinicity,83.754684
12360,Gender,77.74025
16322,Gender,84.36985
17842,MartialStatus,55.47475
2913,DegreeBranch,86.9847
15482,CurrentCompanyType,72.160164
5194,Gender,77.03391
13958,YearsOfExperince,85.54696
10705,DegreeBranch,85.60275
22082,Gender,86.6091
14817,YearsOfExperince,78.61492
14674,YearsOfExperince,83.15201
8080,DegreeBranch,81.13488
11286,DegreeBranch,89.37926
4211,DegreeBranch,83.82536
13305,Gender,79.40365
17286,CurrentCompanyType,54.548138
16177,DegreeBranch,77.015465
14135,Gender,77.28171
8449,CurrentCompanyType,53.381622
16096,HighestDegree,83.47089
20652,DegreeBranch,79.89182
8672,MartialStatus,74.01801
15953,CurrentCompanyType,54.091908
11945,Ethinicity,75.74219
8817,DegreeBranch,73.40478
21171,EmpScore,50.089252
13106,Gender,79.37053
23844,Gender,86.07942
16371,EmpScore,74.63741
19155,CurrentCompanyType,43.206535
21322,DegreeBranch,83.265816
18510,Gender,82.27517
23152,Gender,75.260445
20795,CurrentCompanyType,60.89536
16011,CurrentCompanyType,54.309162
2404,DegreeBranch,75.94349
20569,DegreeBranch,92.30824
20706,MartialStatus,78.562
8044,Gender,80.936356
9762,DegreeBranch,85.18794
15041,Gender,75.4374
11197,CurrentCompanyType,56.339012
18353,Gender,72.42601
7781,CurrentCompanyType,65.64688
21807,CurrentCompanyType,50.067493
15326,YearsOfExperince,56.8447
9620,Ethinicity,54.03117
7283,YearsOfExperince,79.28314
20353,CurrentCompanyType,82.36809
19206,Gender,78.45319
17854,Gender,89.492516
8698,EmpScore,56.64825
9817,HighestDegree,57.493454
14113,EmpScore,89.047005
15756,Ethinicity,85.6695
2385,DegreeBranch,90.35348
10221,DegreeBranch,81.95134
17983,Gender,78.764206
9093,Gender,80.099106
21449,CurrentCompanyType,49.94341
19288,Ethinicity,86.063736
24346,YearsOfExperince,73.336555
21233,DegreeBranch,83.05913
16970,YearsOfExperince,77.3642
8796,YearsOfExperince,78.32697
14553,YearsOfExperince,81.94176
23016,Gender,78.862686
4292,Gender,74.64878
18439,EmpScore,82.650635
14032,YearsOfExperince,78.93218
18410,CurrentCompanyType,39.40018
23375,EmpScore,89.021774
19649,YearsOfExperince,86.94084
20084,Ethinicity,88.0431
19086,DegreeBranch,82.01784
11272,DegreeBranch,88.16684
23247,DegreeBranch,81.29379
3778,DegreeBranch,79.2886
13785,CurrentCompanyType,57.779243
2959,DegreeBranch,73.473175
7531,YearsOfExperince,84.92026
20639,DegreeBranch,87.37862
6622,CurrentCompanyType,69.72496
2365,DegreeBranch,81.46213
22393,YearsOfExperince,76.79273
17727,DegreeBranch,75.64704
9294,DegreeBranch,77.545944
23226,Gender,83.49578
22419,Gender,74.62411
5859,DegreeBranch,70.67868
9045,EmpScore,55.4473
3994,DegreeBranch,90.053375
11816,CurrentCompanyType,56.792397
10462,CurrentCompanyType,77.59881
13052,CurrentCompanyType,51.042522
15741,CurrentCompanyType,79.96295
12049,CurrentCompanyType,49.57797
4455,CurrentCompanyType,52.672752
16464,CurrentCompanyType,45.107105
6877,YearsOfExperince,78.72742
21510,Gender,79.99159
23075,Ethinicity,74.514
13674,CurrentCompanyType,92.28534
5479,CurrentCompanyType,50.11077
3966,YearsOfExperince,84.69402
5641,CurrentCompanyType,43.601665
7699,HighestDegree,86.82802
7374,YearsOfExperince,77.60328
13133,DegreeBranch,90.65409
11531,CurrentCompanyType,58.10419
10880,Gender,71.49261
17500,Ethinicity,79.673904
16829,Gender,84.29636
15002,DegreeBranch,83.12159
15054,EmpScore,97.68328
11553,DegreeBranch,81.862
17470,DegreeBranch,75.196266
8429,HighestDegree,73.93285
15320,Gender,77.88783
5392,DegreeBranch,94.13171
9009,Gender,83.11054
20589,DegreeBranch,79.899086
5409,EmpScore,59.288498
3802,DegreeBranch,81.46763
8998,EmpScore,81.661766
14306,Gender,82.00888
15197,EmpScore,89.29578
8006,Gender,82.2145
11274,Ethinicity,82.21046
9996,MartialStatus,82.1836
17252,CurrentCompanyType,59.72081
22390,DegreeBranch,74.89521
14823,CurrentCompanyType,58.871796
13517,Gender,81.48579
13993,Gender,75.127754
8139,DegreeBranch,77.496315
2475,Ethinicity,70.81333
10091,YearsOfExperince,84.9347
20029,YearsOfExperince,76.56675
19026,DegreeBranch,83.97122
11986,CurrentCompanyType,50.435295
9136,CurrentCompanyType,61.715935
15960,EmpScore,84.39986
13003,CurrentCompanyType,57.4629
6477,DegreeBranch,78.40196
10887,CurrentCompanyType,56.837746
13068,HighestDegree,81.480255
7527,Gender,83.68486
19880,DegreeBranch,74.17357
23023,HighestDegree,91.75459
8972,DegreeBranch,87.59204
8592,DegreeBranch,81.27944
11790,CurrentCompanyType,47.99577
24007,MartialStatus,76.35961
20576,YearsOfExperince,85.31102
18008,Gender,75.4744
16380,EmpScore,55.832912
15142,CurrentCompanyType,56.26174
19279,DegreeBranch,90.40474
6553,HighestDegree,56.62901
9971,Gender,83.03888
9281,CurrentCompanyType,61.087963
14840,DegreeBranch,77.19492
11489,YearsOfExperince,88.28981
10435,CurrentCompanyType,59.849873
19532,DegreeBranch,91.04023
7080,DegreeBranch,82.60934
14158,HighestDegree,94.439415
20651,YearsOfExperince,78.84058
10471,Gender,77.30728
13069,CurrentCompanyType,66.01142
13005,Gender,77.271255
13074,DegreeBranch,85.80357
7810,Ethinicity,95.65692
6379,CurrentCompanyType,48.30836
18331,CurrentCompanyType,57.90292
6233,HighestDegree,57.699055
13057,CurrentCompanyType,70.44286
21986,YearsOfExperince,81.97138
7681,CurrentCompanyType,54.951305
21851,HighestDegree,84.713974
11567,CurrentCompanyType,53.594135
18887,HighestDegree,80.27286
14257,CurrentCompanyType,63.539948
7728,DegreeBranch,94.55801
12298,Gender,70.79935
4023,DegreeBranch,86.047554
23086,DegreeBranch,86.53336
9688,DegreeBranch,86.203514
16395,Gender,86.032326
12331,Ethinicity,75.081505
22752,Gender,76.1815
4407,YearsOfExperince,76.61446
16142,DegreeBranch,88.45901
4938,DegreeBranch,81.755554
23590,CurrentCompanyType,51.50903
15522,MartialStatus,80.73985
10058,DegreeBranch,94.10469
6280,YearsOfExperince,73.773705
18102,DegreeBranch,98.45584
13229,YearsOfExperince,71.937584
12765,DegreeBranch,77.45957
3777,Gender,85.21852
18897,MartialStatus,52.76005
3947,Gender,77.90781
11604,CurrentCompanyType,51.218998
11387,Gender,81.325714
17192,Gender,77.945816
2078,DegreeBranch,87.48596
24306,DegreeBranch,80.47208
20624,DegreeBranch,79.08472
4673,Gender,77.01385
19435,CurrentCompanyType,48.881504
23202,CurrentCompanyType,57.36575
14058,CurrentCompanyType,50.73917
12207,MartialStatus,82.67602
18493,Gender,79.22892
22763,Gender,83.55215
3337,MartialStatus,81.5847
8511,CurrentCompanyType,63.76297
7225,CurrentCompanyType,54.482815
4442,YearsOfExperince,76.47257
8155,DegreeBranch,84.980705
9198,CurrentCompanyType,51.604492
3614,Gender,82.871925
11156,DegreeBranch,85.62727
20430,DegreeBranch,80.34093
20979,CurrentCompanyType,54.839336
23129,DegreeBranch,80.046906
2419,CurrentCompanyType,66.775024
4920,Gender,82.14519
22741,EmpScore,93.1918
18571,MartialStatus,45.360954
6414,DegreeBranch,84.201965
20520,Gender,77.783
2337,EmpScore,90.082565
19817,Gender,83.757706
22004,Gender,89.75404
17249,YearsOfExperince,84.20563
6203,DegreeBranch,74.92724
8851,YearsOfExperince,80.11088
2927,DegreeBranch,77.131485
7251,HighestDegree,84.751114
20876,Gender,75.48251
13802,DegreeBranch,82.43326
9131,YearsOfExperince,80.587715
5404,YearsOfExperince,77.58847
16934,DegreeBranch,84.89099
21848,Gender,92.31705
3447,Gender,85.43341
5864,YearsOfExperince,75.50313
20136,DegreeBranch,91.01288
20123,DegreeBranch,81.75505
10302,DegreeBranch,79.04608
9164,DegreeBranch,90.60529
6820,DegreeBranch,80.00682
3983,Gender,68.096664
18581,Gender,82.717575
12443,MartialStatus,86.60147
15496,CurrentCompanyType,57.033363
5728,Gender,80.96793
5513,HighestDegree,90.83237
23184,CurrentCompanyType,54.057106
9805,MartialStatus,81.85397
22460,DegreeBranch,75.13079
11544,MartialStatus,89.88022
10015,CurrentCompanyType,47.461197
14858,CurrentCompanyType,57.08293
4519,DegreeBranch,76.86139
19124,Gender,88.20754
12256,YearsOfExperince,83.68834
9434,HighestDegree,93.04786
13256,CurrentCompanyType,55.192028
5669,HighestDegree,83.83718
5017,CurrentCompanyType,59.506317
9250,CurrentCompanyType,38.532497
22996,Ethinicity,81.867424
4126,CurrentCompanyType,57.14265
23117,DegreeBranch,82.46625
7488,EmpScore,82.18535
19261,Gender,83.65296
19688,DegreeBranch,83.65288
5603,DegreeBranch,80.22631
20627,CurrentCompanyType,61.993435
8301,CurrentCompanyType,51.688557
5159,Ethinicity,89.72909
2816,HighestDegree,74.99237
7882,DegreeBranch,74.55514
12581,Gender,81.02894
13615,DegreeBranch,73.48633
8435,Gender,81.56043
4094,CurrentCompanyType,55.914078
11517,DegreeBranch,83.307945
20656,CurrentCompanyType,87.20347
11585,DegreeBranch,85.26654
4144,EmpScore,84.949326
23573,DegreeBranch,82.684006
9107,DegreeBranch,74.86169
17722,MartialStatus,59.932182
18114,Gender,87.441795
2767,DegreeBranch,69.72332
13823,Gender,78.129906
6647,Gender,72.582695
12882,CurrentCompanyType,61.868496
2636,Gender,76.209526
3600,EmpScore,89.8991
10877,EmpScore,83.915344
7014,Gender,72.79069
23701,CurrentCompanyType,54.920887
10780,DegreeBranch,86.434456
11162,DegreeBranch,86.554375
12495,YearsOfExperince,81.61124
16086,DegreeBranch,82.1358
20081,DegreeBranch,85.126434
11055,CurrentCompanyType,44.242783
12072,Ethinicity,77.59757
16737,HighestDegree,74.68952
23197,CurrentCompanyType,51.439793
3594,Gender,80.072975
13853,DegreeBranch,94.232925
16543,DegreeBranch,84.80703
15987,DegreeBranch,82.76788
11047,CurrentCompanyType,59.554993
10615,LatestDegreeCGPA,55.282753
17967,YearsOfExperince,85.73757
13769,Gender,80.26855
21397,YearsOfExperince,76.134224
19648,YearsOfExperince,86.657974
16668,DegreeBranch,83.69606
23451,YearsOfExperince,72.73793
24204,EmpScore,50.798237
20482,CurrentCompanyType,61.04059
14629,EmpScore,82.506165
10740,Gender,74.06787
9698,DegreeBranch,90.8157
10854,YearsOfExperince,77.71848
12228,Ethinicity,81.32913
21678,CurrentCompanyType,86.66076
15290,Gender,80.81423
6758,HighestDegree,53.08502
10197,DegreeBranch,88.717575
21201,CurrentCompanyType,55.329994
17248,CurrentCompanyType,48.719173
8748,DegreeBranch,84.01956
14110,CurrentCompanyType,51.965942
23229,Gender,78.97006
22693,EmpScore,86.16599
9263,Gender,78.60725
19077,LatestDegreeCGPA,77.57282
13197,CurrentCompanyType,51.74862
5933,Gender,80.89672
6939,Gender,78.52922
2832,CurrentCompanyType,88.15794
24320,Gender,75.85689
13230,CurrentCompanyType,82.95709
20869,CurrentCompanyType,53.13353
13826,DegreeBranch,80.0094
21359,DegreeBranch,79.94861
3953,DegreeBranch,82.34645
16936,Ethinicity,78.27553
23140,Gender,74.28896
15139,DegreeBranch,85.0609
18547,YearsOfExperince,71.75518
9875,HighestDegree,80.85432
13329,YearsOfExperince,80.5878
13652,EmpScore,77.21899
6930,DegreeBranch,77.11787
18825,YearsOfExperince,83.47173
6858,Gender,83.86026
12132,CurrentCompanyType,49.246975
18542,DegreeBranch,92.99759
22864,Ethinicity,77.958466
3755,Gender,75.211624
9313,DegreeBranch,82.32116
21545,CurrentCompanyType,52.487125
5642,Gender,78.574104
19140,HighestDegree,86.34474
21032,MartialStatus,77.69759
11291,MartialStatus,81.78778
13419,DegreeBranch,80.75069
7589,Ethinicity,52.41981
3913,Gender,84.55379
10661,Gender,79.42209
12689,YearsOfExperince,85.86795
8217,DegreeBranch,98.068855
19269,HighestDegree,90.07853
6002,DegreeBranch,80.909615
8645,DegreeBranch,81.506165
13335,YearsOfExperince,86.74955
10223,Gender,84.9075
19434,CurrentCompanyType,61.448994
17184,Gender,79.433395
10002,DegreeBranch,79.47304
5592,EmpScore,92.99106
22805,DegreeBranch,77.30783
6253,MartialStatus,83.19115
11953,LatestDegreeCGPA,80.232895
2589,Gender,74.90031
8528,YearsOfExperince,83.79272
5286,YearsOfExperince,87.728584
14015,CurrentCompanyType,53.04733
20189,MartialStatus,54.212543
19684,Gender,77.91961
5336,Gender,84.31846
3155,Gender,72.21717
14935,DegreeBranch,82.45172
13084,CurrentCompanyType,57.109848
9060,DegreeBranch,85.92743
11238,Ethinicity,77.7331
5468,Gender,71.87739
16103,DegreeBranch,87.71975
21303,CurrentCompanyType,42.117413
4445,EmpScore,85.35427
14555,CurrentCompanyType,53.35764
14366,CurrentCompanyType,49.487324
11298,CurrentCompanyType,51.596928
5388,CurrentCompanyType,53.59543
24101,CurrentCompanyType,47.31895
16038,YearsOfExperince,87.05814
10682,CurrentCompanyType,53.15141
22498,YearsOfExperince,79.46548
19039,EmpScore,91.161766
18179,CurrentCompanyType,46.83408
13967,CurrentCompanyType,56.1909
8458,EmpScore,64.43561
6604,YearsOfExperince,88.49592
5401,DegreeBranch,75.57253
21036,Gender,80.68684
14213,Gender,75.14666
19267,Gender,82.82789
20922,YearsOfExperince,87.096436
15349,Gender,80.286835
19832,DegreeBranch,94.286156
14405,CurrentCompanyType,53.737484
17919,YearsOfExperince,80.379326
20204,YearsOfExperince,57.297436
11410,CurrentCompanyType,50.573196
22467,DegreeBranch,94.46042
21719,YearsOfExperince,91.08898
15677,YearsOfExperince,79.1369
14829,DegreeBranch,82.02448
23558,HighestDegree,72.47696
14029,Gender,84.19125
23793,DegreeBranch,86.27522
9019,Gender,72.12439
18502,CurrentCompanyType,53.95795
17132,DegreeBranch,82.624695
7990,DegreeBranch,76.717514
7027,DegreeBranch,90.04396
7383,YearsOfExperince,90.7064
7111,CurrentCompanyType,52.450825
5740,Gender,80.18665
8142,DegreeBranch,84.214455
8252,Gender,82.941
12176,MartialStatus,82.22096
11331,Gender,79.4615
15585,EmpScore,82.85549
8981,Gender,80.39035
8637,DegreeBranch,74.687836
8985,Gender,86.72604
17043,DegreeBranch,81.74936
7866,DegreeBranch,91.85468
4641,YearsOfExperince,91.26477
4076,CurrentCompanyType,66.12174
5489,HighestDegree,91.6441
3247,DegreeBranch,95.518974
2952,CurrentCompanyType,76.55544
13585,DegreeBranch,84.16833
18103,CurrentCompanyType,62.330982
3124,Gender,87.935234
7668,YearsOfExperince,86.68776
16654,Gender,82.46278
9361,Gender,74.91477
22315,Ethinicity,52.766018
18688,DegreeBranch,90.9169
3773,Ethinicity,84.66942
2072,EmpScore,84.793755
8499,Ethinicity,86.88076
10260,CurrentCompanyType,91.96044
6256,DegreeBranch,78.73818
20570,CurrentCompanyType,59.779167
6748,Ethinicity,80.44696
3058,YearsOfExperince,84.96994
9355,YearsOfExperince,74.9071
19953,DegreeBranch,83.164505
23946,DegreeBranch,58.43144
23124,HighestDegree,80.0385
22443,DegreeBranch,87.642136
15571,CurrentCompanyType,46.376534
21992,YearsOfExperince,77.75602
17789,CurrentCompanyType,53.911537
23233,MartialStatus,76.98238
14401,EmpScore,47.82514
4574,EmpScore,93.22736
6773,DegreeBranch,82.09855
3507,DegreeBranch,81.94325
9920,Gender,81.56936
4471,Ethinicity,79.16565
21473,LatestDegreeCGPA,90.00109
7461,LatestDegreeCGPA,44.840733
17329,HighestDegree,88.314
22086,DegreeBranch,71.70385
18249,DegreeBranch,89.12564
7281,DegreeBranch,79.421776
4057,Gender,82.55672
11583,DegreeBranch,83.37235
9958,CurrentCompanyType,44.432007
18362,YearsOfExperince,78.72401
3548,YearsOfExperince,77.01601
7424,Gender,76.44144
2954,Gender,77.06439
16845,YearsOfExperince,82.905014
8778,EmpScore,76.60416
10072,Gender,69.77884
7404,Gender,83.42877
13656,Gender,82.5211
2745,EmpScore,89.949265
17729,MartialStatus,88.9276
13898,YearsOfExperince,70.93165
24122,CurrentCompanyType,53.433846
3555,DegreeBranch,72.15529
2038,CurrentCompanyType,44.207726
22265,YearsOfExperince,83.56471
17796,Gender,90.43403
10531,DegreeBranch,79.06204
13049,DegreeBranch,75.888855
19049,Gender,81.196236
22615,DegreeBranch,56.70845
3096,HighestDegree,80.16523
19709,CurrentCompanyType,51.396385
18196,CurrentCompanyType,52.473843
19062,CurrentCompanyType,64.014404
22704,LatestDegreeCGPA,90.92776
6177,LatestDegreeCGPA,76.45124
10586,MartialStatus,82.37673
19492,Gender,79.13808
7372,YearsOfExperince,72.74486
23740,Gender,73.33009
12350,DegreeBranch,81.328545
6395,EmpScore,68.16222
23530,YearsOfExperince,79.83535
4875,CurrentCompanyType,55.820835
15849,Gender,82.710464
15743,Gender,83.2507
14244,CurrentCompanyType,71.86852
17820,YearsOfExperince,88.90611
5576,HighestDegree,88.6087
15487,DegreeBranch,72.374886
15069,LatestDegreeCGPA,84.046844
19094,CurrentCompanyType,52.933117
20040,CurrentCompanyType,49.95292
5929,CurrentCompanyType,88.84544
6216,CurrentCompanyType,53.01334
5258,Ethinicity,81.042755
23483,CurrentCompanyType,56.1804
18159,DegreeBranch,90.7361
3296,Gender,79.2691
3990,Gender,79.17132
22109,DegreeBranch,92.458275
8459,CurrentCompanyType,56.28842
6700,DegreeBranch,88.580505
11294,DegreeBranch,82.82078
8066,CurrentCompanyType,92.76635
7648,HighestDegree,79.72132
8926,DegreeBranch,91.025856
3279,DegreeBranch,74.578285
11572,DegreeBranch,89.6492
22982,YearsOfExperince,86.055565
13306,Gender,74.32742
11279,MartialStatus,78.00714
24240,EmpScore,90.5158
2687,Gender,85.15786
2968,DegreeBranch,81.83844
10860,HighestDegree,97.81167
17010,Gender,81.92732
15111,Gender,75.08456
17846,CurrentCompanyType,52.17499
14519,YearsOfExperince,79.53764
19694,CurrentCompanyType,70.21776
14981,DegreeBranch,85.864334
21845,CurrentCompanyType,58.24961
12691,Gender,80.4819
4382,MartialStatus,87.41976
9687,Gender,83.87997
2548,DegreeBranch,78.33774
22707,CurrentCompanyType,59.38108
19085,CurrentCompanyType,54.530678
23223,YearsOfExperince,81.232925
16972,Gender,78.06863
9180,EmpScore,77.75325
20942,DegreeBranch,74.2347
19627,YearsOfExperince,89.70478
19426,Gender,79.13365
20196,Gender,80.8021
16440,YearsOfExperince,82.52757
13226,Gender,77.31515
5959,Gender,79.010704
22158,LatestDegreeCGPA,80.86856
14347,DegreeBranch,86.861206
14394,Gender,79.75315
4487,CurrentCompanyType,94.87008
6663,Gender,77.53863
18162,DegreeBranch,86.9906
4948,DegreeBranch,79.909615
9260,Gender,77.58368
5511,YearsOfExperince,75.666275
21179,CurrentCompanyType,48.598885
14351,CurrentCompanyType,47.790195
4877,CurrentCompanyType,58.017094
13324,CurrentCompanyType,57.133057
11479,DegreeBranch,83.73012
5721,Gender,77.243454
5790,CurrentCompanyType,54.37817
11154,Ethinicity,80.532616
21186,CurrentCompanyType,49.147064
10938,HighestDegree,92.66978
13527,DegreeBranch,83.11074
17351,LatestDegreeCGPA,62.91636
23500,YearsOfExperince,85.00463
21915,Gender,77.37229
23634,MartialStatus,51.330296
12993,CurrentCompanyType,50.10802
19232,CurrentCompanyType,50.468555
5361,DegreeBranch,74.206665
20221,Gender,73.84827
14319,DegreeBranch,85.55053
23416,YearsOfExperince,81.2095
8811,HighestDegree,77.59047
9372,YearsOfExperince,79.27823
22050,HighestDegree,78.17216
5703,DegreeBranch,83.23705
2347,CurrentCompanyType,55.37815
17946,CurrentCompanyType,57.93924
4433,CurrentCompanyType,62.733162
3955,CurrentCompanyType,54.21639
9617,CurrentCompanyType,46.49512
20370,Ethinicity,65.34716
9925,Gender,80.07457
2263,Gender,84.95564
10566,EmpScore,79.428154
11689,CurrentCompanyType,52.993275
14690,DegreeBranch,92.42343
16436,CurrentCompanyType,50.21181
10053,YearsOfExperince,83.28476
21207,Gender,81.18343
13464,Gender,72.40098
11343,CurrentCompanyType,49.863422
2765,Gender,77.117676
10465,Gender,75.976425
6180,Gender,72.60767
6763,Gender,77.42123
19460,Gender,80.35878
6447,YearsOfExperince,88.80014
21239,YearsOfExperince,77.766304
20761,CurrentCompanyType,58.01214
23013,MartialStatus,82.944016
10739,DegreeBranch,79.05604
13923,DegreeBranch,86.035385
14094,DegreeBranch,82.29002
19297,YearsOfExperince,75.63111
15583,YearsOfExperince,78.28853
9171,YearsOfExperince,83.225105
4713,Ethinicity,92.544304
16611,EmpScore,79.059525
22253,DegreeBranch,79.5831
20152,CurrentCompanyType,55.40575
16924,Gender,81.107315
16670,DegreeBranch,78.06673
9229,HighestDegree,76.43072
24050,MartialStatus,75.10126
8115,CurrentCompanyType,62.418766
22251,DegreeBranch,79.869156
22825,DegreeBranch,74.63593
16877,CurrentCompanyType,52.001488
12652,CurrentCompanyType,40.077694
18104,DegreeBranch,81.6756
12141,YearsOfExperince,86.49719
19547,Gender,81.593704
4137,Gender,80.804405
15674,YearsOfExperince,81.69287
22008,Gender,83.96821
5273,Ethinicity,89.25265
24388,YearsOfExperince,81.09039
10778,DegreeBranch,80.09334
2555,CurrentCompanyType,46.217056
11791,YearsOfExperince,80.40386
9989,EmpScore,53.909996
6226,Gender,76.51093
22095,DegreeBranch,79.42238
10704,CurrentCompanyType,57.615257
13626,DegreeBranch,82.755104
4749,YearsOfExperince,82.53721
22501,HighestDegree,58.571247
19875,CurrentCompanyType,76.46999
11016,YearsOfExperince,79.166145
8579,CurrentCompanyType,44.85923
6001,CurrentCompanyType,91.87102
12800,DegreeBranch,80.541504
17763,Gender,80.31449
18412,Gender,76.10472
8303,DegreeBranch,84.43542
5746,CurrentCompanyType,50.390366
12400,MartialStatus,78.426796
9555,MartialStatus,67.48051
10610,DegreeBranch,79.606155
22293,Gender,76.64822
5248,CurrentCompanyType,53.119804
19300,Gender,81.314705
17575,DegreeBranch,73.75013
9407,DegreeBranch,83.17191
18759,CurrentCompanyType,86.98276
9764,Gender,79.92616
17226,Gender,87.542496
3164,MartialStatus,46.963913
19119,Gender,76.4794
8702,Gender,82.53622
16000,Gender,78.136314
15019,MartialStatus,83.78609
16456,Gender,73.47129
4273,HighestDegree,55.958923
7686,YearsOfExperince,84.08089
16047,DegreeBranch,60.08066
17175,EmpScore,56.304996
14765,CurrentCompanyType,55.853096
14699,EmpScore,93.15063
3786,DegreeBranch,94.17779
18853,MartialStatus,84.54825
22696,HighestDegree,83.9097
9189,CurrentCompanyType,55.386257
8900,DegreeBranch,79.913315
19000,DegreeBranch,80.06174
6387,CurrentCompanyType,43.954117
3260,CurrentCompanyType,51.913776
14322,YearsOfExperince,87.79308
2276,DegreeBranch,82.11724
18338,CurrentCompanyType,57.257893
6224,YearsOfExperince,83.97441
11952,YearsOfExperince,78.75139
13178,Gender,71.72706
24099,EmpScore,78.4469
7596,Gender,82.05126
5500,CurrentCompanyType,92.980835
12339,Gender,77.47703
16423,HighestDegree,51.26572
21139,DegreeBranch,78.02345
5067,DegreeBranch,82.91255
17250,Gender,80.872795
6498,EmpScore,91.13121
10858,DegreeBranch,82.354
11602,YearsOfExperince,82.345695
24079,EmpScore,82.19772
22509,YearsOfExperince,92.46679
18519,CurrentCompanyType,56.471245
19771,YearsOfExperince,84.197014
20987,YearsOfExperince,78.6665
18760,MartialStatus,82.54586
14660,Gender,77.77122
19909,Gender,86.374
10963,CurrentCompanyType,48.12458
2977,YearsOfExperince,87.02334
3201,Gender,76.56963
